@relation dmTraining

@attribute deviceType {1,2,3,4,5,6}
@attribute textProbability numeric
@attribute tweetsPerDay numeric
@attribute favoritesPerDay numeric
@attribute tweetRatio numeric
@attribute chiSquaredMin numeric
@attribute chiSquaredSec numeric
@attribute entropyHours numeric
@attribute entropyMin numeric
@attribute entropySec numeric
@attribute accountRep numeric
@attribute urlRatio numeric
@attribute hashtagRatio numeric
@attribute mentionRatio numeric
@attribute retweetRatio numeric
@attribute replyRatio numeric
@attribute mobileDevice numeric
@attribute webDevice numeric
@attribute appDevice numeric
@attribute miscDevice numeric
@attribute botDevice numeric
@attribute otherDevice numeric
@attribute class_attr {0,1}

@data
2,0.01,31.783198,48.843496,0.0625,0.538367,0.269745,0.078734,0.752458,0.953364,0.88827,0.523364,0.046729,1.280374,0.465,0.425,0,1,0,0,0,0,0
1,0.01,89.844714,22.846356,0.062187,0.135949,0.547594,0.069597,0.700148,0.958111,0.645546,0.153846,0.015385,0.215385,0.673367,0.155779,0.492462,0.507538,0,0,0,0,0
5,0.93,138.642647,0.002206,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
2,0,9.054236,6.24034,0.0625,0.022344,0.55027,0.179004,0.70154,0.966891,0.654742,0.055866,0,1.122905,0.105,0.705,0.75,0.25,0,0,0,0,0
3,1,215.791552,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0.06,11.335895,2.231614,0.0625,0.870307,0.843645,0.102989,0.753808,0.959204,0.74043,0.489796,0.14966,1.44898,0.265,0.425,0,0.995,0,0.005,0,0,0
2,0,6.391779,1.18625,0.035937,0.007222,0.811074,0.163694,0.80907,0.9299,0.213777,0.0625,0.017857,0.616071,0.026087,0.565217,0.008696,0.643478,0,0,0,0.347826,0
1,0,12.908046,2.296552,0.06125,0.383758,0.843898,0.189014,0.774548,0.955663,0.834542,0.013986,0.006993,1.300699,0.270408,0.627551,0.938776,0.056122,0,0,0,0.005102,0
2,0,1.29254,1.007718,0.0625,0.099097,0.17076,0.509142,0.95515,0.972552,0.526951,0.520325,0.634146,0.747967,0.385,0.205,0.56,0.42,0.02,0,0,0,0
5,1,280.47012,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.02,44.486284,13.002993,0.0625,0.000004,0.202264,0.195882,0.731587,0.953908,0.825872,0.210843,0.337349,0.783133,0.17,0.525,0.87,0.13,0,0,0,0,0
3,1,217.468237,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,3.107126,0.204138,0.06125,0.804049,0.580916,0.475686,0.883988,0.962852,0.618357,0.027027,0.155405,0.114865,0.244898,0.061224,0.979592,0,0.020408,0,0,0,0
2,0,1.447849,2.828227,0.062187,0.420937,0.488552,0.413001,0.94507,0.959389,0.607943,0.278146,0.178808,0.615894,0.241206,0.311558,0.678392,0.321608,0,0,0,0,0
1,0,10.547399,5.414451,0.0625,0.067098,0.245676,0.114615,0.783926,0.94927,0.843446,0.303867,0.016575,1.044199,0.095,0.65,0.5,0.01,0.01,0.48,0,0,0
2,0.04,12.407754,5.786096,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
3,1,216.480263,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,213.803189,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,217.801205,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,213.752611,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0.91,280.606716,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,6.242105,12.936842,0.0625,0.081749,0.143265,0.219212,0.861748,0.952261,0.352622,0.265,0.005,0.84,0,0.77,1,0,0,0,0,0,0
1,0.04,1.736926,5.72504,0.0625,0.491436,0.423975,0.42952,0.86687,0.952214,0.270492,0.061224,0.020408,0.714286,0.51,0.15,0.95,0.05,0,0,0,0,0
3,1,213.564906,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.04,1.200674,0.210497,0.0625,0.008525,0.468498,0.509771,0.924207,0.959506,0.835286,0.680851,1.095745,0.840426,0.53,0.035,0.555,0.01,0,0.435,0,0,0
1,0,1.165021,0.014104,0.0625,0.061916,0.253523,0.593679,0.945966,0.962168,0.397112,0.842697,1.308989,0.11236,0.11,0.01,0.705,0.17,0.125,0,0,0,0
1,0,0.200487,0.119221,0.0625,0.164949,0.886705,0.611301,0.925609,0.962648,0.566026,0.822335,0.020305,0.406091,0.015,0.07,0.225,0.385,0.39,0,0,0,0
2,0.04,11.536478,0.244656,0.0625,0.054808,0.269745,0.18172,0.779524,0.936893,0.978353,0.53125,0.34375,1.25,0.84,0.08,0.705,0.295,0,0,0,0,0
1,0.01,21.614154,3.571479,0.0625,0.23051,0.081749,0.175831,0.816291,0.965302,0.923445,0.430556,0,0.777778,0.64,0.175,0.805,0.195,0,0,0,0,0
3,1,214.436264,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,217.899781,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.84,1.309899,2.387898,0.0625,0,0,0.394871,0.82751,0.912221,0.596419,0.932099,0.919753,0.753086,0.19,0.03,0.285,0.015,0.005,0.685,0,0.01,1
5,0.6,0.012221,0,0.008438,0.00003,0.659674,0.181073,0.48149,0.725727,0.553846,1.037037,4.703704,0,0,0,0,0,0,0,1,0,0
1,0.03,14.64513,1.746104,0.0625,0.01559,0.039279,0.225952,0.911663,0.964893,0.504284,0.566265,0.084337,1.204819,0.17,0.415,0.805,0.075,0.055,0.065,0,0,0
5,0.99,279.838177,0.001709,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.03,12.388889,5.537037,0.0625,0.000033,0.682104,0.228652,0.838426,0.971147,0.815544,0.135417,0.1875,0.453125,0.04,0.365,0.955,0.045,0,0,0,0,0
3,0.26,13.677941,0.004412,0.0625,0,0.773066,0.16921,0.550938,0.945851,0.357278,0.159091,0.022727,1.272727,0.78,0.215,1,0,0,0,0,0,0
2,0,2.440345,2.496885,0.061875,0.702614,0.326499,0.541894,0.959038,0.964496,0.556186,0.275229,0.082569,0.137615,0.449495,0.060606,0.656566,0.343434,0,0,0,0,0
2,0,0.198256,0.005166,0.0625,0.033115,0.739938,0.617171,0.94295,0.941517,0.508403,0.480263,0.092105,0.763158,0.24,0.28,0.155,0.665,0.03,0,0,0.15,0
3,0.01,0.246075,0.026295,0.0625,0.223189,0.762183,0.59064,0.961441,0.957396,0.288288,0.91875,1.9375,0.1,0.2,0.035,0.255,0.01,0.735,0,0,0,0
1,0,21.428722,10.724343,0.0625,0.017072,0.479916,0.148578,0.72145,0.961002,0.872265,0.031746,0.132275,0.904762,0.055,0.625,1,0,0,0,0,0,0
1,0,2.826318,0.407354,0.062187,0.41011,0.559596,0.497872,0.918064,0.961831,0.444776,0.03937,0.031496,1.11811,0.361809,0.547739,1,0,0,0,0,0,0
1,0.02,2.211828,0.903363,0.0625,0.143265,0.43492,0.27957,0.794653,0.956095,0.314455,0.52439,0.487805,0.487805,0.18,0.165,0.72,0.145,0.135,0,0,0,0
3,1,213.431793,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.1,5.122465,10.75897,0.062187,0.749588,0.000457,0.425254,0.865204,0.964455,0.653465,0.04918,0.02459,1.336066,0.386935,0.537688,0.889447,0.110553,0,0,0,0,0
2,0.12,23.218909,0.577091,0.0625,0,0,0.015838,0.537833,0.832336,0.564632,1,0,0.005814,0.14,0,0.045,0.1,0,0.855,0,0,0
1,0,2.917894,0.431484,0.0625,0.468498,0.646387,0.366042,0.872354,0.957184,0.789048,0.382353,0.686275,0.764706,0.49,0.05,0.89,0.04,0.07,0,0,0,0
1,0.05,1.355034,0.174315,0.0625,0.061916,0.238006,0.596596,0.956317,0.969385,0.454865,0.478495,0.446237,0.860215,0.07,0.32,0.825,0.14,0.035,0,0,0,0
1,0.1,5.754261,6.761364,0.062187,0.000076,0.11309,0.254522,0.735408,0.95953,0.498446,0.104167,0.052083,0.59375,0.517588,0.20603,1,0,0,0,0,0,0
1,0,15.506714,0.036749,0.0625,0.005031,0.634388,0.198841,0.69417,0.936043,0.929708,0.401709,1.760684,1.239316,0.415,0.07,0.905,0.06,0.02,0.015,0,0,0
1,0,3.240879,0.718321,0.062187,0.073988,0.632113,0.177456,0.646354,0.962715,0.216559,0.3,1.15,1.7,0.899497,0.070352,0.98995,0,0.01005,0,0,0,0
2,0,294.573305,133.338983,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
2,0,8.702665,4.36489,0.0625,0.133326,0.89447,0.151375,0.826636,0.954338,0.275061,0.347826,0.565217,0.086957,0.54,0.08,0.16,0.84,0,0,0,0,0
2,0.23,15.247619,3.257143,0.0625,0.164949,0.182866,0.220723,0.868322,0.965541,0.341657,0.243386,0.095238,0.164021,0.055,0.045,0.095,0.815,0,0,0,0.09,1
2,0.01,1.604294,0.080631,0.0625,0.598272,0.55027,0.508938,0.947831,0.963156,0.234332,0.965,1.01,0.055,0,0.025,0,0.285,0.715,0,0,0,0
1,0.01,14.790108,8.025365,0.0625,0.717134,0.794289,0.109356,0.840887,0.956923,0.637016,0.560976,0.276423,1.796748,0.385,0.44,0.99,0.01,0,0,0,0,0
1,0,21.792825,4.827185,0.0625,0.332036,0.457187,0.127184,0.803906,0.963241,0.840312,0.040936,0,1.157895,0.145,0.515,0.36,0.64,0,0,0,0,0
3,1,214.230346,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,212.740639,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.1,4.248143,4.843982,0.0625,0.059461,0.189165,0.410386,0.871999,0.952698,0.915825,0.527027,1.743243,0.527027,0.63,0.065,1,0,0,0,0,0,0
1,0.02,0.330486,0.789642,0.0625,0.245676,0.223189,0.266819,0.896105,0.961002,0.192612,0.238411,0.059603,1.15894,0.245,0.545,0.97,0.03,0,0,0,0,0
3,1,10.596786,0,0.0625,0,0,0.110901,0.344407,0.500667,0.764706,0,0,0,0,0,0,0,0.24,0,0.76,0,1
1,0,7.715152,1.467424,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0.01,67.171806,27.553965,0.0625,0.000352,0.804605,0.010169,0.184376,0.908844,0.517744,0,0.777778,1.555556,0.91,0.09,1,0,0,0,0,0,0
1,0,4.258404,2.423482,0.0625,0.005818,0.824592,0.243254,0.865197,0.972744,0.385263,0.101266,0.056962,0.392405,0.21,0.25,0.675,0.325,0,0,0,0,0
1,0,0.002278,0.021071,0.00125,0.686036,0.686036,0,0.268324,0.268324,0.27,0.75,1,0.25,0,0,0.25,0.75,0,0,0,0,0
1,0.01,13.141121,2.665091,0.0625,0,0.773066,0.069983,0.421888,0.935699,0.122317,0.305,0,0,0,0.605,0.695,0.08,0.225,0,0,0,0
3,1,213.610011,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,0.316282,0.173267,0.061875,0.823208,0.832987,0.613636,0.960741,0.963887,0.167832,0.664234,1.116788,0.131387,0.308081,0.080808,0.611111,0.005051,0.383838,0,0,0,1
3,0.03,0.606793,0.069889,0.0625,0,0.00672,0.618102,0.916667,0.966877,0.3375,0.865169,1.258427,0.174157,0.11,0.095,0.065,0.625,0.255,0,0,0.055,0
5,1,278.776256,0.001712,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,1,10.596485,0,0.0625,0,0,0.110901,0.344407,0.500667,0.764706,0,0,0,0,0,0,0,0.24,0,0.76,0,1
5,0.95,280.359339,0.001708,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,17.631032,11.732739,0.062187,0.004377,0.46555,0.290655,0.808158,0.960302,0.846154,0.078788,0.024242,0.412121,0.170854,0.321608,0.40201,0.015075,0.030151,0.552764,0,0,0
1,0.02,1.284926,0.745223,0.0625,0.010289,0.020439,0.592356,0.952722,0.957804,0.971003,0.827778,1.527778,0.25,0.1,0.055,0.495,0,0.505,0,0,0,0
5,0.98,279.321164,0.001711,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,6.144625,1.50232,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0.03,0.409076,0.05046,0.0625,0.40249,0.574213,0.430068,0.956004,0.963241,0.503704,0.521472,0.128834,0.687117,0.185,0.28,0.175,0.825,0,0,0,0,0
1,0.01,0.83452,0.052491,0.0625,0.693873,0.586234,0.227268,0.898406,0.972256,0.285263,0,0.04,0,0,0,1,0,0,0,0,0,0
1,0.01,43.717195,199.192308,0.0625,0.106869,0.081749,0.078593,0.766148,0.961561,0.425332,0.435,0,4.555,0,1,1,0,0,0,0,0,0
1,0,17.031995,6.191972,0.0625,0.005818,0.670258,0.306206,0.774944,0.935463,0.709335,0.016667,0.027778,1.088889,0.1,0.835,0.995,0,0,0,0,0.005,0
1,0.03,4.918649,3.593246,0.0625,0.413163,0.371353,0.38932,0.917481,0.969629,0.329305,0.074627,0,0.992537,0.33,0.55,0.83,0.17,0,0,0,0,0
3,0,1.506989,0.083863,0.0625,0.3043,0.468498,0.540741,0.968142,0.968795,0.819484,1,0.445596,0.476684,0.035,0.01,0.03,0.005,0.965,0,0,0,0
1,0.01,6.677287,10.694758,0.0625,0.069829,0.295399,0.319749,0.887202,0.956844,0.422609,0.174419,0.046512,1.366279,0.14,0.64,0.73,0.27,0,0,0,0,0
2,0.02,18.272958,5.671311,0.0625,0.119487,0.457187,0.114648,0.737536,0.952637,0.693368,0.095808,0,0.760479,0.165,0.66,0.22,0.775,0.005,0,0,0,0
1,0,0.736041,0.416244,0.06125,0.23713,0.678807,0.490145,0.89615,0.96263,0.288235,0.012821,0,0.5,0.602041,0.183673,0.704082,0.295918,0,0,0,0,0
3,0.89,10.054626,0.000984,0.0625,0,0,0.090832,0.1173,0.246581,0.818182,0,0,0,0,0,0,0,1,0,0,0,1
3,1,23.230769,0,0.0625,0,0,0.084525,0.124232,0.377572,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.13,52.112313,1.368329,0.0625,0.034567,0.332036,0.121052,0.792615,0.943164,0.658401,0.559633,0.220183,0.348624,0.455,0.115,0.545,0.07,0.05,0.335,0,0,0
1,0,8.424968,6.556116,0.0625,0.94034,0.245676,0.301451,0.878632,0.941106,0.502066,0.184049,0.110429,1.067485,0.185,0.53,0.895,0.08,0.025,0,0,0,0
1,0.02,5.167122,2.53051,0.0625,0.705554,0.538367,0.184181,0.912771,0.954443,0.892428,0.698113,1.273585,0.59434,0.47,0.06,1,0,0,0,0,0,0
1,0.03,5.662304,4.410995,0.062187,0.001777,0.058097,0.52558,0.874221,0.957786,0.226244,0.061728,0.012346,0.197531,0.592965,0.065327,0.954774,0.045226,0,0,0,0,0
3,1,215.918267,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,1.072714,0.492411,0.0625,0.915971,0.445993,0.506936,0.957568,0.964638,0.449378,0.230769,0.128205,1.192308,0.61,0.24,0.68,0.32,0,0,0,0,0
5,0.96,820.846966,0,0.0625,0.182866,0,0,0.385125,0.327926,0.972789,0,3.995,0,0,0,0,0,0,0,1,0,1
1,0.01,13.73221,14.769663,0.0625,0.182866,0.804605,0.255834,0.791785,0.957085,0.573324,0.140625,0,0.125,0.68,0.035,0.985,0.015,0,0,0,0,0
3,0.01,0.332998,0.003521,0.0625,0.223189,0.526524,0.627277,0.944169,0.944205,0.352941,0.969849,1.688442,0,0.005,0,0.005,0,0.995,0,0,0,0
3,1,216.499452,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.17,34.128484,12.315541,0.0625,0.099097,0.634388,0.1276,0.735015,0.956773,0.938662,0.07767,0,0.495146,0.485,0.29,0.705,0.295,0,0,0,0,0
3,0,1.655301,0.10975,0.0625,0.001601,0.922527,0.437191,0.893143,0.958405,0.253687,0.79798,0.919192,0.126263,0.01,0.02,0.13,0.065,0.805,0,0,0,0
3,0.03,1.416803,0.835644,0.0625,0.000126,0.32262,0.359542,0.77176,0.972892,0.476048,0.232044,1.160221,0.961326,0.095,0.565,0.825,0.06,0.11,0,0,0.005,0
1,0.01,1.896403,0.964508,0.0625,0.164949,0.064461,0.554492,0.940332,0.966142,0.444025,0.378378,0,0.756757,0.815,0.095,0.86,0.14,0,0,0,0,0
3,1,213.518152,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0.113584,0.05137,0.0625,0.634388,0.670258,0.684077,0.953257,0.940678,0.300766,0.407407,2.481481,0.748148,0.325,0.05,0.795,0.145,0.01,0.05,0,0,0
1,0,25.310979,9.018398,0.0625,0.031719,0.286672,0.098002,0.6742,0.964429,0.592764,0.441176,0,2.529412,0.15,0.11,1,0,0,0,0,0,0
5,0.98,23.39426,0,0.0625,0,0,0.100406,0.139004,0.366185,0.823899,0,3,0,0,0,0,0,0,0,1,0,1
1,0.01,0.122974,0.11981,0.0625,0.89447,0.974557,0.392327,0.917802,0.962237,0.546784,0.298913,0.641304,1.038043,0.08,0.67,0.815,0.15,0.02,0,0,0.015,0
2,0,8.571155,3.613732,0.0625,0,0.245676,0.056283,0.138157,0.788508,0.493109,0.878307,3.444444,0.074074,0.055,0.02,0,1,0,0,0,0,0
2,0.01,2.095238,0.178571,0.0625,0.514748,0.843645,0.366577,0.839131,0.963304,0.663866,0.208054,0.053691,0.852349,0.255,0.44,0.78,0.175,0,0,0,0.045,0
5,0.96,280.769493,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,12.194444,5.425926,0.0625,0.000033,0.682104,0.228652,0.838426,0.971147,0.815544,0.135417,0.1875,0.453125,0.04,0.365,0.955,0.045,0,0,0,0,0
3,0,2.344899,3.951423,0.0625,0.084992,0.351369,0.421326,0.913691,0.959767,0.974016,0.111111,0.047619,0.534392,0.055,0.45,0.835,0.165,0,0,0,0,0
1,0.01,5.213362,1.109914,0.0625,0,0.670258,0.017657,0.116466,0.859978,0.043796,0,0,0,1,0,1,0,0,0,0,0,0
3,1,216.324561,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,7.69102,13.829528,0.061875,0.184315,0.759965,0.188992,0.81487,0.963554,0.414977,0.638158,0.019737,1.394737,0.232323,0.237374,0.510101,0.419192,0,0,0,0.070707,0
5,0.99,278.565068,0.001712,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.03,60.411703,12.772205,0.0625,0.000016,0.670258,0.054041,0.42492,0.877943,0.849348,0.757143,0,0.142857,0.65,0.05,1,0,0,0,0,0,0
1,0.03,50.698113,0.566038,0.06125,0.04849,0.726347,0.159033,0.75249,0.960152,0.464802,0,0,1.284091,0.102041,0.892857,1,0,0,0,0,0,0
6,0.02,190.086583,45.116225,0.0625,0,0.670258,0.023151,0.170393,0.901186,0.502789,1.055556,0.222222,0.888889,0.91,0,0.995,0,0,0,0,0.005,0
1,0,13.441813,20.115345,0.062187,0.000017,0.420937,0.129059,0.445998,0.956586,0.530651,0.092784,0,0.030928,0.512563,0.015075,1,0,0,0,0,0,0
1,0.03,71.524487,36.666667,0.0625,0.751137,0.717134,0,0.438369,0.965154,0.880342,0.088435,0,0.44898,0.265,0.345,0.14,0.86,0,0,0,0,0
1,0.12,1.740752,0.797492,0.0625,0.909108,0.164949,0.544083,0.945977,0.959929,0.894761,0.174157,0,1.426966,0.11,0.785,0.625,0.375,0,0,0,0,0
2,0.03,8.527266,3.592934,0.0625,0,0.245676,0.056283,0.138157,0.788508,0.493109,0.878307,3.444444,0.074074,0.055,0.02,0,1,0,0,0,0,0
1,0.01,14.795238,0.025397,0.0625,0.003752,0.824592,0.253484,0.797809,0.970137,0.251592,0,1,2.666667,0.985,0.005,1,0,0,0,0,0,0
1,0,5.888172,1.116129,0.0625,0,0.670258,0.017657,0.116466,0.859978,0.043796,0,0,0,1,0,1,0,0,0,0,0,0
1,0.03,0.198777,0.092508,0.062187,0.500201,0.250598,0.59407,0.932036,0.971287,0.291209,0.708333,0.958333,0.5,0.758794,0.035176,0.844221,0.155779,0,0,0,0,0
1,0.02,0.326531,0.163265,0.0325,0,0.893295,0.370919,0.635902,0.84403,0.193548,0.837838,0.054054,0.783784,0.644231,0.067308,0.798077,0.192308,0.009615,0,0,0,0
1,0,24.27421,0.75841,0.0625,0.059461,0.955381,0.116216,0.443806,0.95652,0.300666,0.01,0.01,1.19,0,0.95,1,0,0,0,0,0,0
1,0.03,0.028875,0.013678,0.006875,0.491085,0.491085,0.39557,0.679099,0.695222,0.261438,0.294118,0.823529,0.470588,0.227273,0.181818,0.772727,0.227273,0,0,0,0,0
2,0.02,25.175101,13.921559,0.0625,0.705554,0.261546,0.080554,0.875169,0.963914,0.23678,0.48,0.046667,0.76,0.25,0.255,0.065,0.93,0,0,0,0.005,0
2,0,74.470965,77.582829,0.0625,0.000031,0.43492,0.010169,0.173359,0.944268,0.759099,0.344828,0,1.206897,0.71,0.235,0.135,0.865,0,0,0,0,0
1,0.01,0.910066,0.299505,0.0625,0.526524,0.468498,0.3638,0.911169,0.954896,0.360726,0.410256,0.326923,2.134615,0.22,0.605,0.4,0.015,0.015,0.57,0,0,0
3,1,216.553728,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,14.798413,0.025397,0.0625,0.003752,0.824592,0.253484,0.797809,0.970137,0.251592,0,1,2.666667,0.985,0.005,1,0,0,0,0,0,0
1,0,19.682972,22.289164,0.0625,0.001864,0.915971,0.092441,0.566893,0.957728,0.821934,0.076923,0.015385,0.553846,0.675,0.135,1,0,0,0,0,0,0
3,0.05,2.141776,1.4667,0.0625,0.064461,0.095395,0.581637,0.948422,0.963954,0.127193,0.944724,5.708543,0.015075,0.005,0.005,0.08,0.01,0.91,0,0,0,0
2,0,6.164934,2.23562,0.0625,0.622361,0.717134,0.284999,0.852838,0.955639,0.997524,0.248485,0,0.90303,0.175,0.395,0.89,0.11,0,0,0,0,0
1,0.05,0.041935,0.225,0.008125,0.854872,0.508439,0.286966,0.732002,0.676036,0.483755,0.04,0.04,0.28,0.038462,0.384615,1,0,0,0,0,0,0
1,0.01,12.985816,8.072498,0.062187,0.571639,0.135949,0.180963,0.818538,0.967867,0.707678,0.336842,0.163158,0.921053,0.045226,0.703518,0.577889,0.386935,0.035176,0,0,0,0
2,0.08,293.764756,132.611465,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
2,0,15.417773,5.742594,0.0625,0.052605,0.682104,0.085036,0.566942,0.966786,0.666292,0.04908,0.006135,1.96319,0.185,0.79,0.45,0.55,0,0,0,0,0
1,0.08,57.878157,9.090278,0.0625,0.000107,0.83424,0.168985,0.573039,0.93991,0.943212,0.2,0.021053,1,0.525,0.375,0.995,0,0.005,0,0,0,0
2,0,294.23949,132.887473,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
5,0.6,0.780083,0,0.0625,0,0,0.117346,0.157437,0.49943,0.722543,0,0,0,0,0,0,0,0,0,1,0,1
1,0.03,15.052124,2.787998,0.060937,0.000047,0.532589,0.123492,0.537243,0.963651,0.768309,0.25,0,1.25,0.979487,0.010256,1,0,0,0,0,0,0
3,0.02,4.971213,3.731005,0.0625,0.514748,0.43492,0.514831,0.954133,0.95717,0.250389,0.90625,1.25,0.427083,0.52,0.035,0.59,0,0.41,0,0,0,0
2,0.02,0.235455,0.123737,0.0625,0.004565,0.988997,0.113758,0.714441,0.951381,0.320121,0.447552,0.160839,1.65035,0.285,0.565,0.46,0.54,0,0,0,0,0
6,0.01,0.283805,0.014937,0.0625,0.514748,0.32262,0.647468,0.960658,0.972086,0.282873,0.958763,4.556701,0.072165,0.03,0.01,0.04,0.08,0.265,0.615,0,0,0
1,0.05,23.38311,20.23172,0.0625,0.000334,0.371353,0.179709,0.59844,0.956611,0.780509,0.152381,0.009524,0.495238,0.475,0.225,0.905,0.085,0.01,0,0,0,0
1,0.06,6.670691,0.955454,0.060312,0.063109,0.800425,0.321209,0.818224,0.953674,0.475722,0.221429,0.221429,0.685714,0.274611,0.404145,1,0,0,0,0,0,0
1,0,0.035244,0.005096,0.0275,0.2748,0.048192,0.581797,0.917966,0.897797,0.349345,0.089286,0.107143,0.875,0.363636,0.386364,0.977273,0.011364,0.011364,0,0,0,0
3,1,54.604253,0,0.0625,0,0,0.005087,0.38027,0.811111,0.888889,0,0.34,0,0,0,0,0,0.66,0,0.34,0,1
2,0,3.464078,1.003398,0.0625,0.950671,0.078614,0.368974,0.950681,0.963707,0.505588,0.091463,0.006098,0.20122,0.18,0.17,0.095,0.905,0,0,0,0,0
1,0,2.196836,0.145726,0.0625,0.000863,0.159296,0.335389,0.793724,0.950817,0.61742,0.245399,0.01227,0.539877,0.185,0.335,0.07,0.88,0.05,0,0,0,0
3,0.98,54.642198,0,0.0625,0,0,0.005087,0.38027,0.811111,0.888889,0,0.34,0,0,0,0,0,0.66,0,0.34,0,1
1,0.03,10.482589,1.354018,0.0625,0.002062,0.027846,0.470193,0.904828,0.966219,0.470588,0.182741,0.045685,0.35533,0.015,0.24,0.635,0.365,0,0,0,0,0
5,1,277.870783,0.001715,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.01,18.236104,1.149924,0.0625,0.007394,0.036077,0.135291,0.745781,0.949756,0.451058,0.117647,0,0.682353,0.575,0.045,1,0,0,0,0,0,0
5,1,279.983485,0.001708,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,18.257723,9.969109,0.0625,0.036077,0.610318,0.279621,0.873909,0.953247,0.352381,0.142077,0.04918,0.661202,0.085,0.6,0.775,0.225,0,0,0,0,0
1,0.01,72.462745,37.864314,0.0625,0.751137,0.717134,0,0.438369,0.965154,0.880342,0.088435,0,0.44898,0.265,0.345,0.14,0.86,0,0,0,0,0
