@relation metaDMTraining

@attribute textProbability numeric
@attribute deviceType {1,2,3,4,5,6}
@attribute isReply {0,1}
@attribute isRetweet {0,1}
@attribute hashtagDensity numeric
@attribute urlDensity numeric
@attribute mentionDensity numeric
@attribute accountRep numeric
@attribute statusesPerDay numeric
@attribute favoritesPerDay numeric
@attribute class_attr {0,1}

@data
0.02,1,0,0,0,0,0,0.743487,24.753863,0.411067,0
0.01,1,0,0,0,0.111111,0.666667,0.383802,3.519088,4.630354,0
0,1,1,0,0,0,0.285714,0.423881,6.037629,25.780809,0
0.01,2,0,0,0,0.076923,0,0.3125,3.542606,4.312324,0
0.01,1,1,0,0,0,0.125,0.809883,72.504702,37.926332,0
0,1,0,0,0,0,0,0.260047,2.295065,1.228571,0
0.02,2,1,0,0,0,0.090909,0.511523,12.478536,15.973962,0
0.01,2,1,0,0,0,0.125,0.235008,1.287717,0.728267,0
1,3,0,0,0,0,0,1,218.351943,0,1
0,1,1,0,0,0,0.05,0.12963,0.112698,0.056085,0
0,1,1,0,0,0,0.5,0.390135,0.388654,0.019027,0
0.97,5,1,0,0,0.111111,0.111111,0.999945,280.761092,0.001706,1
0,1,0,0,0,0.5,0,0.746479,24.84991,0.411849,0
0.01,2,0,0,0,0,0,0.672363,46.515103,17.299682,0
0.05,1,0,0,0,0,0.076923,0.327586,0.815217,1.826087,0
0.02,1,0,0,0,0.166667,0,0.338235,23.4,19.8,0
0.01,1,1,0,0,0,0.047619,0.752358,4.271726,0.273299,0
0,1,0,0,0,0,0,0.451012,18.21859,1.135342,0
0.01,1,1,0,0,0,0.5,0.509302,20.460863,2.74026,0
0.01,1,1,0,0,0,0.090909,0.406918,43.669683,199.049774,0
0.12,1,0,0,0.125,0.041667,0,0.44704,2.942029,9.371981,0
0,1,0,0,0.1,0.1,0,0.250308,3.244366,1.093239,0
0,1,1,0,0,0,0.142857,0.369386,3.399782,13.017066,0
0.02,2,0,0,0,0,0.045455,0.366893,0.216571,0.106371,0
0.09,1,1,0,0,0,0.1,0.608491,3.38361,0.259626,0
0.02,3,0,0,0,0.083333,0,0.194577,0.07638,0.016046,0
0,1,1,0,0,0,0.083333,0.334778,20.564626,18.370748,0
0.02,1,0,0,0,0,0,0.393283,5.729792,3.062741,0
0.68,5,1,0,0.25,0.0625,0,0.975882,138.175166,0.002217,1
1,3,0,0,0,0,0,1,213.450495,0,1
0,1,0,0,0,0,0,0.621097,23.076061,4.142099,0
0.01,1,1,0,0,0,0.1,0.638498,1.719729,0.709402,0
0.01,3,0,0,0,0.071429,0,0.545918,1.692764,0.413405,0
0.03,3,0,0,0.363636,0.090909,0,0.317409,0.584985,0.075635,0
0.01,1,0,0,0,0.058824,0.058824,0.182013,0.495503,0.072772,0
1,3,0,0,0,0,0,1,218.154899,0,1
0,1,0,0,0.333333,0.333333,0,0.041558,5.107759,1.109914,0
0.04,3,0,0,0,0.055556,0.055556,0.755068,15.639978,0.171333,0
0.03,1,0,0,0,0,0.133333,0,0.025478,0.09172,0
0,1,0,0,0,0,0,0.655738,3.806202,1.094131,0
0,1,0,0,0.375,0,0,0.598901,7.398533,4.917685,0
0.01,3,0,0,0,0.076923,0,0.689692,5.418846,1.566354,0
1,3,0,0,0,0,0,1,215.221856,0,1
0.01,1,1,0,0,0,0.111111,0.432649,13.877472,34.48191,0
1,5,1,0,0,0.125,0.125,0.999945,278.394632,0.001713,1
0,2,1,0,0,0,0.235294,0.552212,42.637049,0.316938,0
0.05,2,0,0,0.055556,0.055556,0,0.455041,12.85956,7.252961,0
0.01,3,0,0,0.133333,0.066667,0,0.260504,1.167018,0.054149,0
0,2,1,0,0,0,0.058824,0.6,3.342029,1.028986,0
0.02,2,1,0,0,0,0.076923,0.728437,15.712551,5.840081,0
0.03,2,0,0,0,0.142857,0,0.621013,18.514031,4.389459,0
0,1,0,0,0,0,0,0.359018,3.872832,9.27553,0
0.01,1,1,0,0,0,0.066667,0.003257,52.608844,32.860544,0
0.06,1,0,0,0,0,0,0.52994,2.111386,1.903465,0
0,2,0,0,0,0,0,0.448669,20.457514,7.102528,0
0,1,1,0,0,0,0.111111,0.205128,0.292096,0.601375,0
0.03,2,1,0,0.043478,0,0.043478,0.476186,294.049257,132.773673,0
1,3,0,0,0,0,0,1,218.625274,0,1
0.07,1,0,0,0,0.2,0,0.958153,1.95864,0.378899,0
1,3,0,0,0,0,0,1,215.182317,0,1
0.02,1,1,0,0,0,0.045455,0.645447,5.607775,0.399538,0
1,5,1,0,0,0.142857,0.142857,0.999945,277.437965,0.001715,1
0,1,1,0,0,0,0.090909,0.153671,16.033957,0.135482,0
0.02,1,0,0,0,0,0.052632,0.394737,1.780462,6.955985,0
0.01,2,1,0,0,0,0.111111,0.745126,74.162268,77.21826,0
0.99,5,0,0,0.1,0.05,0,0.975897,137.913462,0.002219,1
0.01,2,0,0,0.055556,0,0,0.341808,0.829217,0.121084,0
0,2,1,0,0,0,0.045455,0.488657,12.964803,1.244306,0
0,2,1,0,0,0,0.166667,0.259259,3.624703,7.668052,0
1,3,0,0,0,0,0,1,217.187295,0,1
0.06,1,1,0,0,0,0.136364,0.780083,0.982463,0.282255,0
0.02,2,1,0,0.045455,0,0.045455,0.381282,1.883088,0.676471,0
0.02,1,1,0,0.153846,0,0.153846,0.359649,0.804,0.7528,0
1,3,0,0,0,0,0,1,216.013165,0,1
0,1,0,0,0,0.5,0,0.627193,5.828073,0.248422,0
0.01,1,1,0,0,0,0.047619,0.893835,12.423077,32.051555,0
0.03,1,0,0,0.166667,0.166667,0,0.383459,0.351682,0.382263,0
0.06,1,0,0,0,0,0,0.272881,0.960389,0.154123,0
1,3,0,0,0,0,0,1,216.667397,0,1
0,1,1,0,0,0,0.095238,0.930828,20.027533,10.460289,0
0.06,1,0,0,0,0,0,0.584243,25.283008,9.001184,0
0.01,1,1,0,0,0,0.047619,0.312563,0.693178,0.338927,0
0,2,1,0,0.083333,0,0.041667,0.874204,122.454355,11.508919,0
0,1,1,0,0,0,0.045455,0.221218,48.232932,2.401606,0
0.01,1,1,0,0,0,0.041667,0.767729,2.050031,2.177298,0
0.54,3,0,0,0,0.125,0.125,0.257576,11.515655,0.003048,1
0,2,1,0,0,0,0.076923,0.744141,73.664763,76.646555,0
0,2,1,0,0,0,0.090909,0.535846,42.774044,0.07416,0
0.06,1,0,0,0,0,0.133333,0.460317,0.096866,0.069326,0
0.01,1,0,0,0.2,0,0,0.833333,0.248945,3.25211,0
0.01,1,0,0,0,0,0,0.91151,1.889785,2.552419,0
0.93,5,1,0,0,0.083333,0.083333,0.999945,279.033676,0.001712,1
0,1,1,0,0,0,0.4,0.806045,1.319164,1.525087,0
0.04,1,0,0,0,0.166667,0,0.436447,10.15977,8.646412,0
0,2,1,0,0.083333,0,0.833333,0.673333,96.025316,0.560127,0
0.02,2,0,0,0,0,0,0.697614,18.218514,5.676322,0
0.03,1,1,0,0,0,0.055556,0.404082,0.600789,0.041607,0
0,1,0,0,0,0,0,0.553299,10.57749,0.171952,0
0.03,2,1,0,0,0,0.166667,0.206628,2.592674,0.162271,0
0,1,1,0,0.142857,0,0.142857,0.355876,10.768775,8.436759,0
0.01,1,0,0,0,0,0,0.675768,9.695461,0.775988,0
0.02,1,1,0,0,0,0.047619,0.69907,39.865655,11.729791,0
0.91,5,1,0,0,0.111111,0.111111,0.999945,278.503425,0.001712,1
0,1,1,0,0,0,0.2,0.004283,53.3,32.546667,0
0,1,1,0,0,0,0.2,0.30735,0.752768,1.086716,0
1,3,0,0,0,0,0,1,218.664661,0,1
0,2,1,0,0,0,0.166667,0.737113,39.746285,16.623142,0
0,1,0,0,0,0,0,0.809577,72.567737,38.061864,0
0.9,5,0,0,0.125,0.0625,0,0.975911,137.93713,0.002219,1
0,1,0,0,0,0,0,0.382979,3.598443,1.011123,0
0,1,0,0,0.111111,0,0,0.442509,2.848372,1.550698,0
0.01,1,0,0,0.272727,0,0.090909,0.523941,7.78839,11.845194,0
0.07,6,0,0,0,0,0,0.875,7.043478,0,1
0.02,2,1,0,0,0,0,0.640351,17.188724,7.067345,0
0,1,1,0,0,0,0.090909,0.804637,71.516969,36.679558,0
1,3,0,0,0,0,0,1,215.279912,0,1
0,1,1,0,0,0,0.142857,0.215007,5.094934,0.225646,0
0.01,1,0,0,0,0,0.2,0.201461,6.475832,2.707304,0
0.54,5,1,0,0.125,0.0625,0,0.975897,137.92376,0.002221,1
1,3,0,0,0,0,0,1,212.951542,0,1
0.02,3,0,0,0,0.055556,0,0.46875,0.276567,0.023121,0
0.02,1,1,0,0,0,0.25,0.4384,66.120112,25.594972,0
0,2,0,0,0,0,0,0.505119,5.186667,1.265,0
0.02,1,0,0,0.2,0,0,0.787709,16.115635,17.525516,0
0.01,1,1,0,0,0,0.055556,0.421687,6.007561,25.678639,0
0,1,1,0,0,0,0.071429,0.101208,0.918091,0.137108,0
0,1,0,0,0.055556,0,0,0.479947,40.153846,8.876923,0
0.01,2,1,0,0,0,0.043478,0.398957,3.390817,0.581844,0
1,3,0,0,0,0,0,1,214.010445,0,1
0.01,1,0,0,0.047619,0.047619,0,0.246479,1.007505,1.396811,0
0.94,3,0,0,0,0,0,0.357143,4.015683,0.000413,1
0.01,1,1,0,0,0,0.153846,0.636849,6.161616,6.455464,0
0,2,1,0,0.111111,0,0.777778,0.679245,98.0125,0.55625,0
0.01,1,1,0,0,0,0.055556,0.700528,39.898408,11.769901,0
0.01,2,0,0,0.064516,0,0,0.319363,2.680908,12.143525,0
0,2,1,0,0,0,0.166667,0.736342,39.943796,16.779427,0
0.05,1,1,0,0.266667,0,0.066667,0.335106,0.588281,2.303778,0
0.01,1,1,0,0,0,0.041667,0.84088,73.712704,12.982077,0
1,3,0,0,0,0,0,1,214.072567,0,1
0.02,1,0,0,0,0.076923,0.076923,0.87622,1.686572,2.312737,0
0.02,3,0,0,0.357143,0.071429,0,0.352273,4.170526,0.067255,0
0.03,2,1,0,0,0,0.166667,0.213584,6.406114,1.182678,0
1,3,0,0,0,0,0,1,214.530769,0,1
0.01,1,1,0,0,0,0.055556,0.406883,43.668182,198.845455,0
0,1,1,0,0,0,0.125,0.346939,0.310931,0.181377,0
0.02,1,0,0,0,0,0,0.766323,18.217309,2.122552,0
0,2,1,0,0,0,0.166667,0.806598,10.661637,6.528729,0
0,1,1,0,0,0,0.166667,0.92523,57.963291,9.043038,0
0.03,1,0,0,0,0,0.047619,0.707822,79.298851,84.948276,0
1,3,0,0,0,0,0,1,218.068418,0,1
0,1,0,0,0,0,0,0.780576,6.621931,2.064921,0
0,1,1,0,0,0,0.25,0.851664,37.905167,26.544801,0
0.04,1,0,0,0,0,0,0.453846,1.83601,1.884193,0
0,1,0,0,0.111111,0.055556,0,0.528541,0.294671,0.112853,0
0.01,1,1,0,0,0,0.2,0.685294,23.787645,122.984556,0
0,2,1,0,0.166667,0,0.166667,0.35859,5.004677,8.119738,0
0,2,1,0,0,0,0.111111,0.582264,15.466803,5.752809,0
0,1,1,0,0,0,0,0.461538,0.043513,0.239726,0
0,1,1,0,0,0.111111,0.888889,0.504762,3.224972,4.192351,0
0,1,0,0,0,0.333333,0.333333,0.276596,10.101925,4.394111,0
0.01,1,1,0,0,0,0.142857,0.5217,67.260726,27.594059,0
0,1,1,0,0,0,0.05,0.299715,24.255601,0.757637,0
0,1,1,0,0,0,0.428571,0.246696,22.091358,4.004938,0
1,5,1,0,0,0.111111,0.111111,0.999945,278.719749,0.001712,1
0.05,1,1,0,0,0,0.1,0.692383,5.306773,4.560425,0
0.07,3,0,0,0.235294,0.058824,0,0.680851,5.769907,0.14223,0
0.02,2,0,0,0,0,0,0.68935,45.231412,39.263158,0
0,2,1,0,0,0,0.125,0.23119,1.610429,0.081507,0
0.01,3,0,0,0.5,0.071429,0,0.598658,1.966209,3.071296,0
0.44,3,0,0,0.166667,0.083333,0.083333,0.224816,4.741274,0.237673,1
0,3,0,0,0.25,0.25,0,0.321199,5.152181,0.508073,0
1,3,0,0,0,0,0,1,214.841758,0,1
0,1,0,0,0,0,0,0.93065,19.921043,10.386676,0
1,5,1,0,0,0.142857,0.142857,0.999945,277.241419,0.001716,1
0,1,0,0,0,0,0,0.362944,3.790698,9.067829,0
0.93,3,0,0,0,0.142857,0,0.318841,11.737676,0.255986,1
0.06,2,1,0,0,0,0.045455,0.744141,73.625848,76.599429,0
0.02,3,0,0,0.25,0.083333,0,0.46087,0.301989,0.221218,0
0.04,1,1,0,0,0,0.230769,0.555427,32.309586,15.200105,0
1,3,0,0,0,0,0,0.878049,54.602588,0,1
0.08,1,0,0,0,0,0,0.584243,25.288678,9.011263,0
0.08,2,0,0,0,0,0,0.437705,3.02358,3.92283,0
0,1,0,0,0.333333,0,0,0.266667,0.970525,0.154925,0
0.99,5,0,0,0,0,0,0.998822,10.756642,0,1
0,2,1,0,0.090909,0,0.818182,0.673333,94.589172,0.56051,0
0,1,1,0,0,0,0.083333,0.809558,29.568,105.436,0
0.99,5,1,0,0,0.1,0.1,0.999945,279.44267,0.001711,1
0,1,1,0,0,0,0.333333,0.938496,11.646363,0.042148,0
0,1,0,0,0.333333,0.066667,0,0.397526,1.336317,1.386189,0
1,5,1,0,0,0.1,0.1,0.999945,278.860731,0.001712,1
0.01,1,1,0,0,0,0.055556,0.701422,0.78467,0.262748,0
0.1,1,1,0,0,0,0.083333,0.814995,0.227309,0.078025,0
0.01,2,0,0,0,0,0,0.576155,16.830344,11.477578,0
0.98,5,0,0,0.052632,0.052632,0,0.975882,138.220827,0.002216,1
0.01,1,0,0,0.25,0,0,0.458716,0.246884,0.106648,0
0.01,1,0,0,0,0,0,0.521739,4.284672,18.021898,0
0.01,1,0,0,0,0,0,0.996734,0.078829,0.002252,0
0.03,1,0,0,0,0,0,0.65604,3.93705,2.67536,0
0.04,1,0,0,0,0,0,0.930828,20.031768,10.46276,0
0,1,0,0,0.2,0,0,0.046392,5.855603,1.114224,0
0,1,0,0,0,0.333333,0,0.509901,1.252165,0.080087,0
0,1,0,0,0,0.05,0,0.431818,0.691539,0.129878,0
0,2,1,0,0.090909,0,0.818182,0.673333,94.711111,0.55873,0
0,1,1,0,0,0,0.076923,0.177638,8.181818,11.029138,0
0.05,3,0,0,0,0.071429,0,0.698198,0.265443,0.002118,0
0.06,1,0,0,0,0.25,0,0.879955,60.446475,12.77389,0
0.03,2,0,0,0.15,0,0,0.420063,0.324864,0.235935,0
0.02,2,1,0,0.052632,0,0.210526,0.374025,1.779797,0.040545,0
0.12,5,0,0,0,0,0,0.666667,7.018258,0,1
0,1,1,0,0,0,0.4,0.804761,71.457346,36.603476,0
0.95,5,0,0,0.111111,0.055556,0,0.975882,138.175905,0.002217,1
0.94,5,1,0,0,0.125,0.125,0.999945,279.3166,0.001711,1
0,3,0,0,0,0.1,0,0.566351,5.363504,0.54211,0
0.01,2,0,0,0,0,0,0.272727,42.631218,0.001715,0
0.57,5,1,0,0.25,0.0625,0,0.975995,138.556291,0.002208,1
0.03,2,0,0,0.058824,0,0,0.534562,5.273566,5.046107,0
0.01,3,0,0,0.142857,0.142857,0,0.45911,6.662052,3.90798,0
0.07,1,1,0,0,0,0.166667,0.230631,2.093966,1.505172,0
1,6,0,0,0.052632,0,0,0.993072,93.46551,0.00178,1
0.01,1,0,0,0,0,0,0.397233,1.793222,1.508795,0
0,1,0,0,0,0.25,0,0.457584,0.601049,2.033916,0
1,5,1,0,0,0.111111,0.111111,0.999945,279.646724,0.001709,1
0,1,1,0,0,0,0.05,0.489362,0.411933,0.052364,0
0.97,5,1,0,0,0.125,0.125,0.999945,279.385625,0.001711,1
0.03,2,0,0,0.055556,0.055556,0,0.586919,0.935529,0.312471,0
0.02,1,0,0,0,0.142857,0,0.491103,23.186308,3.420875,0
0.01,1,1,0,0,0,0.142857,0.809777,72.475705,37.899687,0
0.05,1,0,0,0,0.166667,0,0.484543,6.157788,1.49207,0
0.03,1,0,0,0,0.125,0,0.367893,0.398997,0.143983,0
0.08,2,0,0,0.111111,0.055556,0,0.457959,8.519201,3.591782,0
0.01,1,0,0,0.25,0.25,0,0.18,0.326885,0.291528,0
0,2,1,0,0,0,0.25,0.743086,73.609286,76.582857,0
1,3,0,0,0.142857,0.071429,0,0.090062,0.435006,0.013728,1
1,3,0,0,0,0,0,1,214.273227,0,1
0,1,1,0,0,0,0.5,0.840534,64.510428,1.222097,0
0.03,3,0,0,0.0625,0.0625,0,0.409742,0.186345,0.168238,0
0,1,1,0,0,0,0.2,0.901388,1.188689,0.494715,0
0.13,3,0,0,0,0.055556,0,0.422376,20.426562,0.4729,0
1,3,0,0,0,0,0,1,218.685449,0,1
1,3,0,0,0,0,0,1,213.390204,0,1
0,1,1,0,0,0,0.25,0.6604,6.422972,6.925251,0
0,1,1,0,0,0,0.2,0.224913,1.564315,3.73444,0
0.08,3,0,0,0,0.0625,0,0.584906,0.04695,0.002218,0
0.04,1,1,0,0,0,0.041667,0.461078,5.064327,0.337093,0
0,1,0,0,0.076923,0.076923,0.153846,0.365625,3.282789,2.130603,0
0,1,1,0,0,0,0.2,0.627425,1.470345,2.382132,0
0,1,1,0,0,0,0.111111,0.700237,39.940508,11.823039,0
1,3,0,0,0,0,0,1,217.124384,0,1
0,1,0,0,0,0,0.153846,0.587904,14.17543,13.570273,0
0.02,1,0,0,0,0,0,0.350453,4.896671,0.371706,0
0.07,1,0,0,0,0,0,0.938942,19.936704,10.418317,0
0.03,2,0,0,0.230769,0.076923,0.076923,0.476236,294.0862,132.794055,0
1,3,0,0,0,0,0,1,212.862335,0,1
0,1,1,0,0,0,0.038462,0.221937,48.083333,2.412698,0
1,3,0,0,0,0,0,1,215.524698,0,1
1,3,0,0,0,0,0,1,217.955665,0,1
0.03,1,0,0,0,0.166667,0,0.48136,6.300104,3.131296,0
1,3,0,0,0,0,0,1,215.859572,0,1
0.02,1,0,0,0.090909,0,0,0.350769,4.866481,0.353268,0
1,5,1,0,0,0.111111,0.111111,0.999945,277.562929,0.001716,1
0,1,0,0,0,0,0,0.315508,12.176471,11.088235,0
0,1,1,0,0,0,0.25,0.999716,4.470395,7.366776,0
0.04,1,0,0,0.043478,0.043478,0,0.355928,6.295577,2.446602,0
0,1,1,0,0,0,0.333333,0.534694,1.365154,0.505137,0
0.16,1,0,0,0,0,0,0.626734,5.085393,13.31236,1
0,1,0,0,0.333333,0.333333,0,0.534211,3.604329,5.86626,0
0.02,1,1,0,0,0,0.04,0.512303,26.9375,8.5,0
0,1,1,0,0,0,0.090909,0.577111,1.249307,0.274965,0
0.05,3,0,0,0,0.071429,0,0.526316,0.560249,0.099155,0
0,2,1,0,0,0,0.333333,0.319361,1.215399,8.488543,0
0.91,5,1,0,0,0.111111,0.111111,0.999945,280.167995,0.001708,1
0.03,1,1,0,0,0,0.125,0.62709,10.224099,3.891892,0
0.02,1,1,0,0,0,0.045455,0.755245,4.283248,0.279718,0
0,1,0,0,0,0,0,0.115385,0.15347,0.98045,0
0,1,0,0,0,0,0,0.467789,22.75985,11.242026,0
0.02,1,0,0,0,0.041667,0,0.504913,23.792614,4.110085,0
0,1,0,0,0.363636,0,0,0.36,0.793801,0.179919,0
0,1,0,0,0,0,0,0.680272,0.240682,0.108626,0
0.02,1,0,0,0,0,0,0.179245,11.076923,16.115385,0
0.03,1,0,0,0,0,0,0.483871,0.988636,4.613636,0
1,5,1,0,0,0.125,0.125,0.999945,279.206503,0.001711,1
0.04,1,1,0,0,0,0,0.96546,8.596025,3.816349,0
1,3,0,0,0,0,0,1,217.895457,0,1
0.03,1,1,0,0,0,0.086957,0.490508,13.026012,1.242362,0
0.96,5,0,0,0,0,0,0.298611,9.943982,0,1
0,2,1,0,0.090909,0,0.818182,0.673333,94.601911,0.56051,0
0.03,1,0,0,0,0.0625,0,0.534342,8.601302,0.360709,0
0,1,1,0,0,0,0.333333,0.12176,13.115697,2.670501,0
0.03,3,0,0,0.25,0.083333,0,0.352774,1.751515,0.312299,0
0,1,0,0,0,0.5,0,0.39589,9.574172,3.040326,0
1,5,1,0,0,0.1,0.1,0.999945,278.828767,0.001712,1
0,1,1,0,0,0,0.045455,0.642447,4.170291,3.082565,0
0,1,1,0,0,0,0.090909,0.230846,3.76275,0.055842,0
0,1,0,0,0.076923,0,0,0.512531,43.686567,8.626866,0
0,1,1,0,0,0,0.333333,0.454082,3.811905,2.335714,0
0.01,2,1,0,0,0,0.25,0.605479,16.903909,20.294788,0
0.01,1,1,0,0,0,0.090909,0.484024,0.880648,1.977408,0
1,3,0,0,0,0,0,1,216.545504,0,1
0.58,5,0,0,0.1875,0.125,0,1,1.732222,0,1
0.78,5,1,0,0,0.090909,0.090909,0.999945,279.256703,0.001711,1
0.02,2,0,0,0.111111,0,0.055556,0.396078,2.267038,0.587854,0
1,5,1,0,0,0.142857,0.142857,0.999945,280.518497,0.001707,1
1,3,0,0,0,0,0,1,215.683315,0,1
0.64,3,0,0,0,0.166667,0,0.461538,1.229759,0.093217,1
0.01,1,1,0,0.1,0,0.1,0.649587,3.921551,2.676285,0
0,1,1,0,0,0,0.090909,0.995953,9.975957,1.336945,0
0,1,1,0,0,0,0.1,0.699036,17.038999,6.191502,0
0.03,1,0,0,0,0,0,0.47619,51.5,9.5,0
0,1,1,0,0,0,0.076923,0.153232,16.022145,0.13564,0
1,3,0,0,0,0,0,0.42623,12.572247,0.009692,1
0,1,0,0,0,0,0,0.3654,1.486391,0.490279,0
0.79,5,1,0,0,0.1,0.1,0.999945,277.223112,0.001716,1
0.02,2,0,0,0.235294,0.058824,0.058824,0.476188,294.278508,133.100466,0
0,1,0,0,0,0,0,0.331258,8.330705,1.513144,0
0.01,1,0,0,0,0.1,0,0.365621,1.400705,0.389065,0
0,1,0,0,0.166667,0,0,0.82247,39.86893,2.310705,0
1,5,1,0,0,0.142857,0.142857,0.999945,280.540694,0.001707,1
0.02,1,0,0,0.125,0.0625,0.0625,0.596083,2.133287,0.145563,0
0.01,2,1,0,0.176471,0,0.058824,0.53951,42.794694,0.076125,0
0.98,5,0,0,0.071429,0.071429,0,0.994723,35.096998,0,1
1,3,0,0,0,0,0,1,217.63965,0,1
0,2,1,0,0.090909,0,0.818182,0.6875,101.090062,0.555901,0
0,1,1,0,0,0,0.0625,0.524848,45.455882,8.514706,0
0.04,1,0,0,0,0,0,0.851692,64.862788,40.497256,0
0.07,1,0,0,0.125,0.0625,0,0.143086,3.967908,0.467266,1
0.95,5,0,0,0,0,0,0.298611,9.943958,0,1
0.01,2,0,0,0,0,0,0.304348,42.539056,0.001717,0
0.19,3,0,0,0,0.1,0,0.326389,0.091365,0.005014,0
0.02,2,0,0,0,0.047619,0,0.574762,19.666308,5.752821,0
1,5,1,0,0,0.142857,0.142857,0.999945,281.076792,0.001706,1
0,1,0,0,0.052632,0.052632,0.105263,0.545358,4.617333,0.285778,0
0,1,1,0,0,0,0.5,0.21519,1.010534,0.551035,0
0.02,1,1,0,0,0,0.090909,0.589318,3.413067,0.494737,0
0.03,1,1,0,0,0,0.04,0.488208,7.033784,1.377027,0
0,1,1,0,0,0,0.04,0.595689,27.52478,4.455635,0
1,3,0,0,0,0,0,1,214.343595,0,1
0,1,0,0,0,0.5,0,0.367556,32.854839,114.120968,0
1,3,0,0,0,0,0,1,217.904215,0,1
1,3,0,0,0,0,0,1,216.292763,0,1
0,1,1,0,0,0,0.5,0.746222,7.198413,7.187831,0
0.03,1,0,0,0,0,0,0.485782,69.77707,25.299363,0
1,3,0,0,0,0,0,1,216.708493,0,1
0.58,5,1,0,0.052632,0.052632,0.052632,0.975967,138.517292,0.002208,1
0,2,0,0,0,0,0,0.68935,45.208855,39.263158,0
0.07,3,0,0,0.0625,0.0625,0,0.546392,4.106515,0.069631,0
0.01,1,1,0,0,0.043478,0.043478,0.341693,3.977477,1.851351,0
1,5,1,0,0,0.125,0.125,0.999945,279.750997,0.001709,1
0.02,3,0,0,0.176471,0.058824,0,0.336207,0.403203,0.037953,0
0,2,1,0,0,0,0.25,0.745856,74.65301,77.800855,0
0,1,0,0,0,0,0,0.844119,23.133724,4.239883,0
0,2,0,0,0,0,0,0.272727,42.663239,0.001714,0
0.05,1,0,0,0,0,0,0.767748,53.3,66.947799,0
0.94,3,0,0,0,0.166667,0,0.735113,0.138028,0.131455,1
0.02,2,0,0,0.105263,0.052632,0,0.590038,0.174632,0.137868,0
1,3,0,0,0,0,0,0.878049,54.600739,0,1
0.02,1,1,0,0,0.055556,0.055556,0.995261,62.18677,54.996109,0
0,2,0,0,0.416667,0.083333,0,0.458984,8.59816,3.628451,0
0,1,1,0,0,0,0.25,0.869964,21.438443,10.730972,0
0,1,1,0,0,0,0.5,0.589744,44.52459,0.163934,0
0,1,1,0,0,0,0.166667,0.523235,68.043716,28.027322,0
0,1,1,0,0,0,0.666667,0.588235,14.192016,13.611925,0
0.63,5,0,0,0.117647,0.058824,0,0.975897,137.863064,0.002221,1
0,1,0,0,0,0,0,0.564202,1.71517,5.071827,0
0.01,1,1,0,0,0,0.3,0.31875,30.876712,166.561644,0
0.02,1,0,0,0,0,0,0.940797,8.484476,16.394259,0
0.83,5,1,0,0,0.090909,0.090909,0.999945,281.009101,0.001706,1
0,1,1,0,0,0,0.166667,0.809524,72.604232,38.065831,0
0,2,1,0,0,0,0.166667,0.285714,3.60573,0.111869,0
0.01,1,0,0,0.058824,0,0,0.523915,7.858528,0.010368,0
0.41,3,0,0,0,0.090909,0.181818,0.240464,1.31349,1.134353,1
0,1,0,0,0,0,0,0.240061,0.507125,1.736798,0
0.04,1,1,0,0,0,0.142857,0.870229,21.423319,10.72514,0
1,3,0,0,0,0,0,0.42623,12.566387,0.009704,1
1,3,0,0,0,0,0,1,214.387912,0,1
1,3,0,0,0,0,0,1,215.565862,0,1
0,1,0,0,0,0,0,0.25814,2.293844,1.240041,0
0.08,1,0,0,0,0.333333,0,0.75914,29.482022,0.507865,0
0.05,3,0,0,0,0.05,0,0.527731,0.293631,0.287841,0
0.03,6,0,0,0.333333,0.066667,0,0.953079,41.335989,11.186006,0
1,5,1,0,0,0.142857,0.142857,0.999945,279.58894,0.00171,1
1,3,0,0,0,0,0,1,216.989589,0,1
1,3,0,0,0,0,0,1,216.403509,0,1
0.02,1,0,0,0,0,0,0.54386,13.254229,0.849254,0
0.04,1,1,0,0,0.058824,0.117647,0.544875,4.557333,0.285333,0
0.08,1,0,0,0,0.25,0,0.410739,76.917275,110.822384,0
1,3,0,0,0,0,0,1,214.703297,0,1
0.01,3,0,0,0.125,0.125,0,0.230326,0.378819,1.187373,0
1,3,0,0,0,0,0,1,216.850411,0,1
1,3,0,0,0,0,0,1,217.185652,0,1
0.01,1,0,0,0,0.055556,0,0.737357,25.545902,2.061906,0
0,1,1,0,0.176471,0,0.117647,0.469937,0.321253,0.200211,0
0.75,5,0,0,0,0.0625,0,0.975897,138.01997,0.002219,1
0.03,1,0,0,0,0.2,0,0.553459,2.164606,0.235606,0
0.1,1,0,0,0,0,0.083333,0.143791,0.118781,0.266994,0
0.03,3,0,0,0.055556,0.055556,0,0.410946,6.175388,0.418621,0
1,3,0,0,0,0,0,1,216.873973,0,1
0,1,0,0,0,0,0,0.364767,20.428094,18.314381,0
0.02,1,0,0,0,0,0,0.13198,22.990654,0.063551,0
0,1,0,0,0,0,0,0.764965,23.392638,20.356851,0
0.01,1,0,0,0.25,0,0,0.519278,1.754478,1.691131,0
0.03,1,1,0,0,0,0.166667,0.607143,8.693418,0.07983,0
0,1,1,0,0,0,0.125,0.290076,0.096323,0.114448,0
1,3,0,0,0,0,0,1,214.425275,0,1
1,3,0,0,0,0,0,1,213.237204,0,1
0,3,0,0,0.1,0.1,0,0.117117,0.290637,0.408989,0
0,1,0,0,0.333333,0,0,0.213043,0.089658,0.002118,0
0.01,1,1,0,0,0,0,0.721259,15.981146,13.71644,0
